bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1725141,1334754,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1725141,1334755,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1725143,1320042,2023-05-08,House,"Adopted as amended RV#1270",129,2,2,17,150
1725155,1306648,2023-04-20,House,"Read 3rd time RV#345",146,0,2,2,150
1725155,1324829,2023-05-12,Senate,"Three day rule suspended",31,0,0,0,31
1725155,1324830,2023-05-12,Senate,"Read 3rd time",31,0,0,0,31
1725155,1326776,2023-05-17,House,"House concurs in Senate amendment(s) RV#1801",142,0,1,6,149
1725165,1324255,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1725165,1335058,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1725165,1335059,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1725180,1316671,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1725185,1321412,2023-05-09,House,"Read 3rd time RV#1328",136,4,2,7,149
1725191,1312502,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1725191,1312503,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1725191,1326301,2023-05-17,House,"Laid out as postponed business RV#1781",114,28,1,6,149
1725191,1327454,2023-05-18,House,"Read 3rd time RV#1816",119,27,1,2,149
1725197,1301417,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1725207,1304585,2023-04-19,House,"Read 3rd time RV#325",148,0,1,1,150
1725212,1323033,2023-05-10,House,"Read 2nd time RV#1472",101,40,2,6,149
1725212,1323236,2023-05-11,House,"Read 3rd time RV#1520",89,55,1,4,149
1725216,1316185,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1725216,1327696,2023-05-17,Senate,"Three day rule suspended",0,1,0,0,1
1725216,1327697,2023-05-17,Senate,"Read 3rd time",0,1,0,0,1
1725239,1316425,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1725239,1326446,2023-05-16,Senate,"Three day rule suspended",31,0,0,0,31
1725239,1326447,2023-05-16,Senate,"Read 3rd time",31,0,0,0,31
1725247,1314305,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1725247,1334926,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1725247,1334927,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1725256,1301394,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1725260,1306859,2023-04-20,Senate,"Three day rule suspended",25,4,0,2,31
1725260,1306860,2023-04-20,Senate,"Read 3rd time",25,4,0,2,31
1725260,1309493,2023-04-20,Senate,"Three day rule suspended",25,4,0,2,31
1725260,1309494,2023-04-20,Senate,"Read 3rd time",25,4,0,2,31
1725265,1298800,2023-04-12,Senate,"Three day rule suspended",31,0,0,0,31
1725265,1298801,2023-04-12,Senate,"Read 3rd time",31,0,0,0,31
1725265,1329070,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1725275,1298726,2023-04-12,Senate,"Three day rule suspended",31,0,0,0,31
1725275,1298727,2023-04-12,Senate,"Read 3rd time",31,0,0,0,31
1725275,1324880,2023-05-15,House,"Read 2nd time RV#1698",130,12,2,5,149
1725275,1325421,2023-05-16,House,"Read 3rd time RV#1731",129,12,2,6,149
1725291,1319599,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1725291,1333445,2023-05-25,House,"House concurs in Senate amendment(s) RV#2127",114,25,3,7,149
1725291,1334232,2023-05-23,Senate,"Rules suspended-Regular order of business",25,6,0,0,31
1725291,1334233,2023-05-23,Senate,"Three day rule suspended",26,5,0,0,31
1725291,1334234,2023-05-23,Senate,"Read 3rd time",26,5,0,0,31
1725300,1317408,2023-05-03,House,"Read 3rd time RV#939",132,12,1,5,150
1725309,1313623,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1725309,1313624,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1725311,1306664,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1725311,1306665,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1725311,1331719,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1725314,1313690,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1725314,1313691,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1725348,1300351,2023-04-12,Senate,"Three day rule suspended",26,4,0,1,31
1725348,1300352,2023-04-12,Senate,"Read 3rd time",26,4,0,1,31
1725440,1300040,2023-04-13,House,"Amendment tabled RV#190",118,20,1,11,150
1725440,1300041,2023-04-13,House,"Amendment tabled RV#191",77,65,3,5,150
1725440,1300042,2023-04-13,House,"Amendment tabled RV#192",89,56,1,4,150
1725440,1300043,2023-04-13,House,"Statement(s) of vote recorded in Journal RV#193",140,9,1,0,150
1725440,1301592,2023-04-14,House,"Read 3rd time RV#200",139,5,0,6,150
1725447,1316312,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1725447,1325551,2023-05-15,Senate,"Three day rule suspended",31,0,0,0,31
1725447,1325552,2023-05-15,Senate,"Read 3rd time",31,0,0,0,31
1725455,1319039,2023-05-04,House,"Amended RV#1067",142,0,2,6,150
1725455,1319216,2023-05-05,House,"Amended RV#1104",142,0,1,7,150
1725455,1330900,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1725455,1330901,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1725455,1334270,2023-05-25,House,"House concurs in Senate amendment(s) RV#2108",139,0,1,9,149
1725512,1303736,2023-04-18,Senate,"Three day rule suspended",31,0,0,0,31
1725512,1303737,2023-04-18,Senate,"Read 3rd time",31,0,0,0,31
1725512,1327449,2023-05-18,House,"Amendment as amended fails of adoption RV#1829",59,85,1,4,149
1725512,1329257,2023-05-19,House,"Read 3rd time RV#1847",143,0,1,5,149
1725512,1334627,2023-05-28,House,"House adopts conference committee report RV#2200",138,1,2,8,149
1725512,1340648,2023-05-27,Senate,"Senate adopts conference committee report",31,0,0,0,31
1725533,1318842,2023-05-04,House,"Read 2nd time RV#1064",96,39,3,12,150
1725533,1319311,2023-05-05,House,"Read 3rd time RV#1100",105,40,1,4,150
1725533,1330894,2023-05-21,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1725533,1330895,2023-05-21,Senate,"Amendment fails of adoption",12,19,0,0,31
1725533,1330896,2023-05-21,Senate,"Amendment fails of adoption",12,19,0,0,31
1725533,1330897,2023-05-21,Senate,"Vote recorded in Journal",20,11,0,0,31
1725533,1330898,2023-05-21,Senate,"Three day rule suspended",25,6,0,0,31
1725533,1330899,2023-05-21,Senate,"Read 3rd time",19,12,0,0,31
1725533,1334616,2023-05-28,House,"House adopts conference committee report RV#2201",109,32,2,6,149
1725533,1343318,2023-05-28,Senate,"Senate adopts conference committee report",20,11,0,0,31
1725533,1345806,2023-05-28,Senate,"Senate adopts conference committee report",20,11,0,0,31
1725547,1309201,2023-04-24,Senate,"Three day rule suspended",31,0,0,0,31
1725547,1309202,2023-04-24,Senate,"Read 3rd time",31,0,0,0,31
1725547,1329214,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1725547,1336598,2023-05-25,Senate,"Senate concurs in House amendment(s)",0,1,0,0,1
1725605,1300703,2023-04-13,House,"Adopted RV#194",140,9,1,0,150
1725613,1306057,2023-04-20,House,"Read 3rd time RV#345",146,0,2,2,150
1725613,1327731,2023-05-17,Senate,"Three day rule suspended",29,2,0,0,31
1725613,1327732,2023-05-17,Senate,"Read 3rd time",29,2,0,0,31
1725613,1329447,2023-05-19,House,"House concurs in Senate amendment(s) RV#1894",142,0,2,5,149
1725631,1319612,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1725692,1319520,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1725700,1314267,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
